"x","y"
-60.250139368,-0.750139246000003
-59.250139372,-0.750139246000003
-58.750139374,-0.750139246000003
-58.250139376,-0.750139246000003
-57.750139378,-0.750139246000003
-57.25013938,-0.750139246000003
-56.750139382,-0.750139246000003
-56.250139384,-0.750139246000003
-55.750139386,-0.750139246000003
-55.250139388,-0.750139246000003
-54.75013939,-0.750139246000003
-54.250139392,-0.750139246000003
-53.750139394,-0.750139246000003
-53.250139396,-0.750139246000003
-52.750139398,-0.750139246000003
-52.2501394,-0.750139246000003
-51.750139402,-0.750139246000003
-51.250139404,-0.750139246000003
-50.750139406,-0.750139246000003
-50.250139408,-0.750139246000003
-49.75013941,-0.750139246000003
-49.250139412,-0.750139246000003
-48.750139414,-0.750139246000003
-48.250139416,-0.750139246000003
-47.750139418,-0.750139246000003
-47.25013942,-0.750139246000003
-46.750139422,-0.750139246000003
-73.250139316,-1.250139244
-72.750139318,-1.250139244
-72.25013932,-1.250139244
-71.750139322,-1.250139244
-69.250139332,-1.250139244
-68.750139334,-1.250139244
-68.250139336,-1.250139244
-67.750139338,-1.250139244
-67.25013934,-1.250139244
-66.750139342,-1.250139244
-66.250139344,-1.250139244
-65.750139346,-1.250139244
-65.250139348,-1.250139244
-63.250139356,-1.250139244
-62.750139358,-1.250139244
-60.250139368,-1.250139244
-59.75013937,-1.250139244
-58.750139374,-1.250139244
-58.250139376,-1.250139244
-57.750139378,-1.250139244
-57.25013938,-1.250139244
-56.750139382,-1.250139244
-56.250139384,-1.250139244
-55.750139386,-1.250139244
-55.250139388,-1.250139244
-54.75013939,-1.250139244
-54.250139392,-1.250139244
-53.750139394,-1.250139244
-53.250139396,-1.250139244
-52.750139398,-1.250139244
-52.2501394,-1.250139244
-51.750139402,-1.250139244
-51.250139404,-1.250139244
-50.750139406,-1.250139244
-50.250139408,-1.250139244
-49.75013941,-1.250139244
-49.250139412,-1.250139244
-48.750139414,-1.250139244
-48.250139416,-1.250139244
-47.750139418,-1.250139244
-47.25013942,-1.250139244
-46.750139422,-1.250139244
-46.250139424,-1.250139244
-45.750139426,-1.250139244
-72.750139318,-1.750139242
-72.25013932,-1.750139242
-71.750139322,-1.750139242
-71.250139324,-1.750139242
-69.250139332,-1.750139242
-68.750139334,-1.750139242
-68.250139336,-1.750139242
-67.750139338,-1.750139242
-67.25013934,-1.750139242
-66.750139342,-1.750139242
-66.250139344,-1.750139242
-65.750139346,-1.750139242
-65.250139348,-1.750139242
-59.75013937,-1.750139242
-59.250139372,-1.750139242
-58.750139374,-1.750139242
-58.250139376,-1.750139242
-57.750139378,-1.750139242
-57.25013938,-1.750139242
-56.750139382,-1.750139242
-56.250139384,-1.750139242
-55.750139386,-1.750139242
-55.250139388,-1.750139242
-54.75013939,-1.750139242
-54.250139392,-1.750139242
-53.750139394,-1.750139242
-53.250139396,-1.750139242
-52.2501394,-1.750139242
-51.750139402,-1.750139242
-51.250139404,-1.750139242
-50.750139406,-1.750139242
-50.250139408,-1.750139242
-49.75013941,-1.750139242
-49.250139412,-1.750139242
-48.750139414,-1.750139242
-48.250139416,-1.750139242
-47.750139418,-1.750139242
-47.25013942,-1.750139242
-46.750139422,-1.750139242
-46.250139424,-1.750139242
-45.750139426,-1.750139242
-72.750139318,-2.25013924
-72.25013932,-2.25013924
-71.750139322,-2.25013924
-71.250139324,-2.25013924
-68.750139334,-2.25013924
-67.750139338,-2.25013924
-67.25013934,-2.25013924
-66.750139342,-2.25013924
-66.250139344,-2.25013924
-65.750139346,-2.25013924
-65.250139348,-2.25013924
-59.250139372,-2.25013924
-58.750139374,-2.25013924
-58.250139376,-2.25013924
-57.750139378,-2.25013924
-57.25013938,-2.25013924
-56.750139382,-2.25013924
-56.250139384,-2.25013924
-55.750139386,-2.25013924
-55.250139388,-2.25013924
-54.250139392,-2.25013924
-53.750139394,-2.25013924
-53.250139396,-2.25013924
-52.750139398,-2.25013924
-52.2501394,-2.25013924
-51.750139402,-2.25013924
-51.250139404,-2.25013924
-50.750139406,-2.25013924
-50.250139408,-2.25013924
-49.75013941,-2.25013924
-49.250139412,-2.25013924
-48.750139414,-2.25013924
-48.250139416,-2.25013924
-47.750139418,-2.25013924
-47.25013942,-2.25013924
-46.750139422,-2.25013924
-46.250139424,-2.25013924
-45.750139426,-2.25013924
-72.25013932,-2.750139238
-71.750139322,-2.750139238
-71.250139324,-2.750139238
-70.750139326,-2.750139238
-70.250139328,-2.750139238
-69.75013933,-2.750139238
-69.250139332,-2.750139238
-68.750139334,-2.750139238
-68.250139336,-2.750139238
-67.750139338,-2.750139238
-67.25013934,-2.750139238
-66.750139342,-2.750139238
-66.250139344,-2.750139238
-65.750139346,-2.750139238
-65.250139348,-2.750139238
-64.75013935,-2.750139238
-59.75013937,-2.750139238
-59.250139372,-2.750139238
-58.750139374,-2.750139238
-58.250139376,-2.750139238
-57.750139378,-2.750139238
-57.25013938,-2.750139238
-56.750139382,-2.750139238
-56.250139384,-2.750139238
-55.750139386,-2.750139238
-55.250139388,-2.750139238
-54.75013939,-2.750139238
-54.250139392,-2.750139238
-53.750139394,-2.750139238
-53.250139396,-2.750139238
-52.2501394,-2.750139238
-51.750139402,-2.750139238
-51.250139404,-2.750139238
-50.750139406,-2.750139238
-50.250139408,-2.750139238
-49.75013941,-2.750139238
-49.250139412,-2.750139238
-48.750139414,-2.750139238
-48.250139416,-2.750139238
-47.750139418,-2.750139238
-47.25013942,-2.750139238
-46.750139422,-2.750139238
-46.250139424,-2.750139238
-45.750139426,-2.750139238
-45.250139428,-2.750139238
-44.250139432,-2.750139238
-72.25013932,-3.250139236
-71.750139322,-3.250139236
-70.750139326,-3.250139236
-70.250139328,-3.250139236
-69.75013933,-3.250139236
-69.250139332,-3.250139236
-68.750139334,-3.250139236
-68.250139336,-3.250139236
-67.750139338,-3.250139236
-67.25013934,-3.250139236
-66.250139344,-3.250139236
-64.75013935,-3.250139236
-59.75013937,-3.250139236
-59.250139372,-3.250139236
-58.750139374,-3.250139236
-58.250139376,-3.250139236
-57.750139378,-3.250139236
-57.25013938,-3.250139236
-56.750139382,-3.250139236
-56.250139384,-3.250139236
-55.750139386,-3.250139236
-55.250139388,-3.250139236
-54.75013939,-3.250139236
-54.250139392,-3.250139236
-53.750139394,-3.250139236
-53.250139396,-3.250139236
-52.750139398,-3.250139236
-52.2501394,-3.250139236
-51.750139402,-3.250139236
-51.250139404,-3.250139236
-50.750139406,-3.250139236
-50.250139408,-3.250139236
-49.75013941,-3.250139236
-49.250139412,-3.250139236
-48.750139414,-3.250139236
-48.250139416,-3.250139236
-47.750139418,-3.250139236
-47.25013942,-3.250139236
-46.750139422,-3.250139236
-46.250139424,-3.250139236
-45.750139426,-3.250139236
-45.250139428,-3.250139236
-44.75013943,-3.250139236
-44.250139432,-3.250139236
-43.750139434,-3.250139236
-70.250139328,-3.750139234
-69.75013933,-3.750139234
-69.250139332,-3.750139234
-68.750139334,-3.750139234
-68.250139336,-3.750139234
-67.750139338,-3.750139234
-62.25013936,-3.750139234
-61.750139362,-3.750139234
-61.250139364,-3.750139234
-59.75013937,-3.750139234
-59.250139372,-3.750139234
-58.750139374,-3.750139234
-58.250139376,-3.750139234
-57.750139378,-3.750139234
-57.25013938,-3.750139234
-56.750139382,-3.750139234
-56.250139384,-3.750139234
-55.750139386,-3.750139234
-55.250139388,-3.750139234
-54.75013939,-3.750139234
-54.250139392,-3.750139234
-53.750139394,-3.750139234
-53.250139396,-3.750139234
-52.750139398,-3.750139234
-52.2501394,-3.750139234
-51.750139402,-3.750139234
-51.250139404,-3.750139234
-50.750139406,-3.750139234
-50.250139408,-3.750139234
-49.75013941,-3.750139234
-49.250139412,-3.750139234
-48.750139414,-3.750139234
-48.250139416,-3.750139234
-47.750139418,-3.750139234
-47.25013942,-3.750139234
-46.750139422,-3.750139234
-46.250139424,-3.750139234
-45.750139426,-3.750139234
-45.250139428,-3.750139234
-44.75013943,-3.750139234
-44.250139432,-3.750139234
-43.750139434,-3.750139234
-43.250139436,-3.750139234
-41.250139444,-3.750139234
-40.750139446,-3.750139234
-69.75013933,-4.250139232
-69.250139332,-4.250139232
-61.750139362,-4.250139232
-60.250139368,-4.250139232
-59.75013937,-4.250139232
-59.250139372,-4.250139232
-58.750139374,-4.250139232
-58.250139376,-4.250139232
-57.750139378,-4.250139232
-57.25013938,-4.250139232
-56.750139382,-4.250139232
-56.250139384,-4.250139232
-55.750139386,-4.250139232
-55.250139388,-4.250139232
-54.75013939,-4.250139232
-54.250139392,-4.250139232
-53.750139394,-4.250139232
-53.250139396,-4.250139232
-52.750139398,-4.250139232
-52.2501394,-4.250139232
-51.750139402,-4.250139232
-51.250139404,-4.250139232
-50.750139406,-4.250139232
-50.250139408,-4.250139232
-49.75013941,-4.250139232
-49.250139412,-4.250139232
-48.750139414,-4.250139232
-48.250139416,-4.250139232
-47.750139418,-4.250139232
-47.25013942,-4.250139232
-46.750139422,-4.250139232
-46.250139424,-4.250139232
-45.750139426,-4.250139232
-45.250139428,-4.250139232
-44.75013943,-4.250139232
-44.250139432,-4.250139232
-43.750139434,-4.250139232
-43.250139436,-4.250139232
-41.250139444,-4.250139232
-40.750139446,-4.250139232
-70.250139328,-4.75013923
-69.75013933,-4.75013923
-69.250139332,-4.75013923
-59.75013937,-4.75013923
-58.750139374,-4.75013923
-58.250139376,-4.75013923
-57.750139378,-4.75013923
-57.25013938,-4.75013923
-56.750139382,-4.75013923
-56.250139384,-4.75013923
-55.750139386,-4.75013923
-55.250139388,-4.75013923
-54.75013939,-4.75013923
-54.250139392,-4.75013923
-53.750139394,-4.75013923
-53.250139396,-4.75013923
-52.750139398,-4.75013923
-52.2501394,-4.75013923
-51.750139402,-4.75013923
-51.250139404,-4.75013923
-50.750139406,-4.75013923
-50.250139408,-4.75013923
-49.75013941,-4.75013923
-49.250139412,-4.75013923
-48.750139414,-4.75013923
-48.250139416,-4.75013923
-47.750139418,-4.75013923
-47.25013942,-4.75013923
-46.750139422,-4.75013923
-46.250139424,-4.75013923
-45.750139426,-4.75013923
-45.250139428,-4.75013923
-44.75013943,-4.75013923
-44.250139432,-4.75013923
-43.750139434,-4.75013923
-40.750139446,-4.75013923
-40.250139448,-4.75013923
-68.250139336,-5.250139228
-67.750139338,-5.250139228
-58.750139374,-5.250139228
-58.250139376,-5.250139228
-57.750139378,-5.250139228
-57.25013938,-5.250139228
-56.750139382,-5.250139228
-56.250139384,-5.250139228
-55.750139386,-5.250139228
-55.250139388,-5.250139228
-54.75013939,-5.250139228
-54.250139392,-5.250139228
-53.750139394,-5.250139228
-53.250139396,-5.250139228
-52.750139398,-5.250139228
-52.2501394,-5.250139228
-51.750139402,-5.250139228
-51.250139404,-5.250139228
-50.750139406,-5.250139228
-50.250139408,-5.250139228
-49.75013941,-5.250139228
-49.250139412,-5.250139228
-48.750139414,-5.250139228
-48.250139416,-5.250139228
-47.750139418,-5.250139228
-47.25013942,-5.250139228
-46.750139422,-5.250139228
-46.250139424,-5.250139228
-45.750139426,-5.250139228
-45.250139428,-5.250139228
-44.250139432,-5.250139228
-40.750139446,-5.250139228
-68.750139334,-5.750139226
-68.250139336,-5.750139226
-59.75013937,-5.750139226
-59.250139372,-5.750139226
-58.750139374,-5.750139226
-58.250139376,-5.750139226
-57.750139378,-5.750139226
-57.25013938,-5.750139226
-56.750139382,-5.750139226
-56.250139384,-5.750139226
-55.750139386,-5.750139226
-55.250139388,-5.750139226
-54.75013939,-5.750139226
-54.250139392,-5.750139226
-53.750139394,-5.750139226
-53.250139396,-5.750139226
-52.750139398,-5.750139226
-52.2501394,-5.750139226
-51.750139402,-5.750139226
-51.250139404,-5.750139226
-50.750139406,-5.750139226
-50.250139408,-5.750139226
-49.75013941,-5.750139226
-49.250139412,-5.750139226
-48.750139414,-5.750139226
-48.250139416,-5.750139226
-47.750139418,-5.750139226
-47.25013942,-5.750139226
-44.250139432,-5.750139226
-40.750139446,-5.750139226
-36.250139464,-5.750139226
-69.250139332,-6.250139224
-68.750139334,-6.250139224
-68.250139336,-6.250139224
-60.750139366,-6.250139224
-60.250139368,-6.250139224
-59.75013937,-6.250139224
-59.250139372,-6.250139224
-58.750139374,-6.250139224
-58.250139376,-6.250139224
-57.750139378,-6.250139224
-57.25013938,-6.250139224
-56.750139382,-6.250139224
-56.250139384,-6.250139224
-55.750139386,-6.250139224
-55.250139388,-6.250139224
-54.75013939,-6.250139224
-54.250139392,-6.250139224
-53.750139394,-6.250139224
-53.250139396,-6.250139224
-52.750139398,-6.250139224
-52.2501394,-6.250139224
-51.750139402,-6.250139224
-51.250139404,-6.250139224
-50.750139406,-6.250139224
-50.250139408,-6.250139224
-49.75013941,-6.250139224
-49.250139412,-6.250139224
-48.750139414,-6.250139224
-48.250139416,-6.250139224
-47.750139418,-6.250139224
-46.250139424,-6.250139224
-45.750139426,-6.250139224
-45.250139428,-6.250139224
-44.75013943,-6.250139224
-44.250139432,-6.250139224
-43.750139434,-6.250139224
-40.750139446,-6.250139224
-38.750139454,-6.250139224
-36.750139462,-6.250139224
-36.250139464,-6.250139224
-35.750139466,-6.250139224
-61.250139364,-6.750139222
-60.750139366,-6.750139222
-60.250139368,-6.750139222
-59.75013937,-6.750139222
-59.250139372,-6.750139222
-58.750139374,-6.750139222
-58.250139376,-6.750139222
-57.750139378,-6.750139222
-57.25013938,-6.750139222
-56.750139382,-6.750139222
-56.250139384,-6.750139222
-55.750139386,-6.750139222
-55.250139388,-6.750139222
-54.75013939,-6.750139222
-54.250139392,-6.750139222
-53.750139394,-6.750139222
-53.250139396,-6.750139222
-52.750139398,-6.750139222
-52.2501394,-6.750139222
-51.750139402,-6.750139222
-51.250139404,-6.750139222
-50.750139406,-6.750139222
-50.250139408,-6.750139222
-49.75013941,-6.750139222
-49.250139412,-6.750139222
-48.750139414,-6.750139222
-48.250139416,-6.750139222
-46.250139424,-6.750139222
-45.750139426,-6.750139222
-45.250139428,-6.750139222
-44.75013943,-6.750139222
-40.750139446,-6.750139222
-39.75013945,-6.750139222
-39.250139452,-6.750139222
-36.750139462,-6.750139222
-36.250139464,-6.750139222
-35.750139466,-6.750139222
-71.750139322,-7.25013922
-71.250139324,-7.25013922
-70.750139326,-7.25013922
-69.75013933,-7.25013922
-69.250139332,-7.25013922
-68.750139334,-7.25013922
-67.750139338,-7.25013922
-67.25013934,-7.25013922
-66.750139342,-7.25013922
-61.750139362,-7.25013922
-61.250139364,-7.25013922
-60.750139366,-7.25013922
-60.250139368,-7.25013922
-59.75013937,-7.25013922
-59.250139372,-7.25013922
-58.750139374,-7.25013922
-58.250139376,-7.25013922
-57.750139378,-7.25013922
-57.25013938,-7.25013922
-56.750139382,-7.25013922
-56.250139384,-7.25013922
-55.750139386,-7.25013922
-55.250139388,-7.25013922
-54.75013939,-7.25013922
-54.250139392,-7.25013922
-53.750139394,-7.25013922
-53.250139396,-7.25013922
-52.750139398,-7.25013922
-52.2501394,-7.25013922
-51.750139402,-7.25013922
-51.250139404,-7.25013922
-50.750139406,-7.25013922
-50.250139408,-7.25013922
-49.75013941,-7.25013922
-49.250139412,-7.25013922
-48.750139414,-7.25013922
-48.250139416,-7.25013922
-40.750139446,-7.25013922
-40.250139448,-7.25013922
-39.75013945,-7.25013922
-39.250139452,-7.25013922
-38.750139454,-7.25013922
-38.250139456,-7.25013922
-37.750139458,-7.25013922
-37.25013946,-7.25013922
-36.750139462,-7.25013922
-36.250139464,-7.25013922
-35.750139466,-7.25013922
-35.250139468,-7.25013922
-72.25013932,-7.750139218
-71.750139322,-7.750139218
-71.250139324,-7.750139218
-70.750139326,-7.750139218
-70.250139328,-7.750139218
-69.75013933,-7.750139218
-69.250139332,-7.750139218
-68.750139334,-7.750139218
-68.250139336,-7.750139218
-67.750139338,-7.750139218
-67.25013934,-7.750139218
-66.750139342,-7.750139218
-66.250139344,-7.750139218
-62.25013936,-7.750139218
-61.750139362,-7.750139218
-61.250139364,-7.750139218
-60.750139366,-7.750139218
-60.250139368,-7.750139218
-59.75013937,-7.750139218
-59.250139372,-7.750139218
-58.750139374,-7.750139218
-58.250139376,-7.750139218
-57.750139378,-7.750139218
-57.25013938,-7.750139218
-56.750139382,-7.750139218
-56.250139384,-7.750139218
-55.750139386,-7.750139218
-55.250139388,-7.750139218
-54.75013939,-7.750139218
-54.250139392,-7.750139218
-53.750139394,-7.750139218
-53.250139396,-7.750139218
-52.750139398,-7.750139218
-52.2501394,-7.750139218
-51.750139402,-7.750139218
-51.250139404,-7.750139218
-50.750139406,-7.750139218
-50.250139408,-7.750139218
-49.75013941,-7.750139218
-49.250139412,-7.750139218
-48.750139414,-7.750139218
-40.750139446,-7.750139218
-40.250139448,-7.750139218
-39.75013945,-7.750139218
-39.250139452,-7.750139218
-38.750139454,-7.750139218
-38.250139456,-7.750139218
-37.750139458,-7.750139218
-37.25013946,-7.750139218
-36.750139462,-7.750139218
-36.250139464,-7.750139218
-35.750139466,-7.750139218
-35.250139468,-7.750139218
-34.75013947,-7.750139218
-74.75013931,-8.250139216
-74.250139312,-8.250139216
-73.750139314,-8.250139216
-73.250139316,-8.250139216
-72.750139318,-8.250139216
-72.25013932,-8.250139216
-71.750139322,-8.250139216
-71.250139324,-8.250139216
-70.750139326,-8.250139216
-70.250139328,-8.250139216
-69.75013933,-8.250139216
-69.250139332,-8.250139216
-68.750139334,-8.250139216
-68.250139336,-8.250139216
-67.750139338,-8.250139216
-67.25013934,-8.250139216
-66.750139342,-8.250139216
-66.250139344,-8.250139216
-65.750139346,-8.250139216
-65.250139348,-8.250139216
-64.75013935,-8.250139216
-62.25013936,-8.250139216
-61.750139362,-8.250139216
-61.250139364,-8.250139216
-60.750139366,-8.250139216
-60.250139368,-8.250139216
-59.75013937,-8.250139216
-59.250139372,-8.250139216
-58.750139374,-8.250139216
-58.250139376,-8.250139216
-57.750139378,-8.250139216
-57.25013938,-8.250139216
-56.750139382,-8.250139216
-56.250139384,-8.250139216
-55.750139386,-8.250139216
-55.250139388,-8.250139216
-54.75013939,-8.250139216
-54.250139392,-8.250139216
-53.750139394,-8.250139216
-53.250139396,-8.250139216
-52.750139398,-8.250139216
-52.2501394,-8.250139216
-51.750139402,-8.250139216
-51.250139404,-8.250139216
-50.750139406,-8.250139216
-50.250139408,-8.250139216
-49.75013941,-8.250139216
-49.250139412,-8.250139216
-48.750139414,-8.250139216
-47.750139418,-8.250139216
-47.25013942,-8.250139216
-46.750139422,-8.250139216
-46.250139424,-8.250139216
-45.250139428,-8.250139216
-44.75013943,-8.250139216
-44.250139432,-8.250139216
-40.750139446,-8.250139216
-38.750139454,-8.250139216
-37.750139458,-8.250139216
-37.25013946,-8.250139216
-36.750139462,-8.250139216
-36.250139464,-8.250139216
-35.750139466,-8.250139216
-35.250139468,-8.250139216
-34.75013947,-8.250139216
-75.750139306,-8.750139214
-75.250139308,-8.750139214
-74.75013931,-8.750139214
-74.250139312,-8.750139214
-73.750139314,-8.750139214
-73.250139316,-8.750139214
-72.750139318,-8.750139214
-72.25013932,-8.750139214
-71.750139322,-8.750139214
-71.250139324,-8.750139214
-70.750139326,-8.750139214
-70.250139328,-8.750139214
-69.75013933,-8.750139214
-69.250139332,-8.750139214
-68.750139334,-8.750139214
-68.250139336,-8.750139214
-67.750139338,-8.750139214
-67.25013934,-8.750139214
-66.750139342,-8.750139214
-66.250139344,-8.750139214
-65.750139346,-8.750139214
-65.250139348,-8.750139214
-63.750139354,-8.750139214
-63.250139356,-8.750139214
-62.750139358,-8.750139214
-62.25013936,-8.750139214
-61.750139362,-8.750139214
-61.250139364,-8.750139214
-60.750139366,-8.750139214
-60.250139368,-8.750139214
-59.75013937,-8.750139214
-59.250139372,-8.750139214
-58.750139374,-8.750139214
-58.250139376,-8.750139214
-57.750139378,-8.750139214
-57.25013938,-8.750139214
-56.750139382,-8.750139214
-56.250139384,-8.750139214
-55.750139386,-8.750139214
-55.250139388,-8.750139214
-54.75013939,-8.750139214
-54.250139392,-8.750139214
-53.750139394,-8.750139214
-53.250139396,-8.750139214
-52.750139398,-8.750139214
-52.2501394,-8.750139214
-51.750139402,-8.750139214
-51.250139404,-8.750139214
-50.750139406,-8.750139214
-50.250139408,-8.750139214
-49.75013941,-8.750139214
-49.250139412,-8.750139214
-48.750139414,-8.750139214
-48.250139416,-8.750139214
-47.750139418,-8.750139214
-46.750139422,-8.750139214
-46.250139424,-8.750139214
-45.250139428,-8.750139214
-44.75013943,-8.750139214
-44.250139432,-8.750139214
-43.750139434,-8.750139214
-43.250139436,-8.750139214
-42.750139438,-8.750139214
-41.250139444,-8.750139214
-38.250139456,-8.750139214
-37.750139458,-8.750139214
-37.25013946,-8.750139214
-36.750139462,-8.750139214
-36.250139464,-8.750139214
-35.750139466,-8.750139214
-35.250139468,-8.750139214
-76.250139304,-9.250139212
-75.750139306,-9.250139212
-75.250139308,-9.250139212
-74.75013931,-9.250139212
-74.250139312,-9.250139212
-73.750139314,-9.250139212
-73.250139316,-9.250139212
-72.750139318,-9.250139212
-72.25013932,-9.250139212
-69.250139332,-9.250139212
-68.750139334,-9.250139212
-68.250139336,-9.250139212
-67.750139338,-9.250139212
-67.25013934,-9.250139212
-66.750139342,-9.250139212
-66.250139344,-9.250139212
-65.750139346,-9.250139212
-65.250139348,-9.250139212
-64.75013935,-9.250139212
-64.250139352,-9.250139212
-63.750139354,-9.250139212
-63.250139356,-9.250139212
-62.750139358,-9.250139212
-62.25013936,-9.250139212
-61.750139362,-9.250139212
-61.250139364,-9.250139212
-60.750139366,-9.250139212
-60.250139368,-9.250139212
-59.75013937,-9.250139212
-59.250139372,-9.250139212
-58.750139374,-9.250139212
-58.250139376,-9.250139212
-57.750139378,-9.250139212
-57.25013938,-9.250139212
-56.750139382,-9.250139212
-56.250139384,-9.250139212
-55.750139386,-9.250139212
-55.250139388,-9.250139212
-54.75013939,-9.250139212
-54.250139392,-9.250139212
-53.750139394,-9.250139212
-53.250139396,-9.250139212
-52.750139398,-9.250139212
-52.2501394,-9.250139212
-51.750139402,-9.250139212
-51.250139404,-9.250139212
-50.750139406,-9.250139212
-50.250139408,-9.250139212
-49.75013941,-9.250139212
-49.250139412,-9.250139212
-48.750139414,-9.250139212
-48.250139416,-9.250139212
-47.750139418,-9.250139212
-46.750139422,-9.250139212
-46.250139424,-9.250139212
-45.750139426,-9.250139212
-45.250139428,-9.250139212
-44.75013943,-9.250139212
-43.750139434,-9.250139212
-43.250139436,-9.250139212
-41.250139444,-9.250139212
-38.750139454,-9.250139212
-38.250139456,-9.250139212
-37.750139458,-9.250139212
-37.25013946,-9.250139212
-36.750139462,-9.250139212
-36.250139464,-9.250139212
-35.750139466,-9.250139212
-35.250139468,-9.250139212
-76.250139304,-9.75013921
-75.750139306,-9.75013921
-75.250139308,-9.75013921
-74.75013931,-9.75013921
-74.250139312,-9.75013921
-73.750139314,-9.75013921
-73.250139316,-9.75013921
-72.750139318,-9.75013921
-72.25013932,-9.75013921
-70.750139326,-9.75013921
-68.750139334,-9.75013921
-68.250139336,-9.75013921
-67.750139338,-9.75013921
-67.25013934,-9.75013921
-66.750139342,-9.75013921
-66.250139344,-9.75013921
-65.750139346,-9.75013921
-65.250139348,-9.75013921
-64.75013935,-9.75013921
-64.250139352,-9.75013921
-63.750139354,-9.75013921
-63.250139356,-9.75013921
-62.750139358,-9.75013921
-62.25013936,-9.75013921
-61.750139362,-9.75013921
-61.250139364,-9.75013921
-60.750139366,-9.75013921
-60.250139368,-9.75013921
-59.75013937,-9.75013921
-59.250139372,-9.75013921
-58.750139374,-9.75013921
-58.250139376,-9.75013921
-57.750139378,-9.75013921
-57.25013938,-9.75013921
-56.750139382,-9.75013921
-56.250139384,-9.75013921
-55.750139386,-9.75013921
-55.250139388,-9.75013921
-54.75013939,-9.75013921
-54.250139392,-9.75013921
-53.750139394,-9.75013921
-53.250139396,-9.75013921
-52.750139398,-9.75013921
-52.2501394,-9.75013921
-51.750139402,-9.75013921
-51.250139404,-9.75013921
-50.750139406,-9.75013921
-50.250139408,-9.75013921
-49.75013941,-9.75013921
-49.250139412,-9.75013921
-48.750139414,-9.75013921
-48.250139416,-9.75013921
-47.750139418,-9.75013921
-47.25013942,-9.75013921
-46.750139422,-9.75013921
-46.250139424,-9.75013921
-44.250139432,-9.75013921
-43.750139434,-9.75013921
-41.750139442,-9.75013921
-41.250139444,-9.75013921
-40.750139446,-9.75013921
-40.250139448,-9.75013921
-39.75013945,-9.75013921
-39.250139452,-9.75013921
-38.750139454,-9.75013921
-38.250139456,-9.75013921
-37.750139458,-9.75013921
-37.25013946,-9.75013921
-36.750139462,-9.75013921
-36.250139464,-9.75013921
-35.750139466,-9.75013921
-76.250139304,-10.250139208
-75.750139306,-10.250139208
-75.250139308,-10.250139208
-74.75013931,-10.250139208
-74.250139312,-10.250139208
-73.750139314,-10.250139208
-73.250139316,-10.250139208
-72.750139318,-10.250139208
-72.25013932,-10.250139208
-71.750139322,-10.250139208
-69.250139332,-10.250139208
-68.750139334,-10.250139208
-68.250139336,-10.250139208
-67.750139338,-10.250139208
-67.25013934,-10.250139208
-66.750139342,-10.250139208
-66.250139344,-10.250139208
-65.750139346,-10.250139208
-65.250139348,-10.250139208
-64.75013935,-10.250139208
-64.250139352,-10.250139208
-63.750139354,-10.250139208
-63.250139356,-10.250139208
-62.750139358,-10.250139208
-62.25013936,-10.250139208
-61.750139362,-10.250139208
-61.250139364,-10.250139208
-60.750139366,-10.250139208
-60.250139368,-10.250139208
-59.75013937,-10.250139208
-59.250139372,-10.250139208
-58.750139374,-10.250139208
-58.250139376,-10.250139208
-57.750139378,-10.250139208
-57.25013938,-10.250139208
-56.750139382,-10.250139208
-56.250139384,-10.250139208
-55.750139386,-10.250139208
-55.250139388,-10.250139208
-54.75013939,-10.250139208
-54.250139392,-10.250139208
-53.750139394,-10.250139208
-53.250139396,-10.250139208
-52.750139398,-10.250139208
-52.2501394,-10.250139208
-51.750139402,-10.250139208
-51.250139404,-10.250139208
-50.750139406,-10.250139208
-49.250139412,-10.250139208
-48.750139414,-10.250139208
-48.250139416,-10.250139208
-47.750139418,-10.250139208
-47.25013942,-10.250139208
-46.750139422,-10.250139208
-46.250139424,-10.250139208
-45.750139426,-10.250139208
-45.250139428,-10.250139208
-43.750139434,-10.250139208
-43.250139436,-10.250139208
-41.750139442,-10.250139208
-41.250139444,-10.250139208
-40.750139446,-10.250139208
-40.250139448,-10.250139208
-39.75013945,-10.250139208
-39.250139452,-10.250139208
-38.750139454,-10.250139208
-38.250139456,-10.250139208
-37.750139458,-10.250139208
-37.25013946,-10.250139208
-36.750139462,-10.250139208
-36.250139464,-10.250139208
-75.750139306,-10.750139206
-75.250139308,-10.750139206
-74.75013931,-10.750139206
-74.250139312,-10.750139206
-73.750139314,-10.750139206
-72.25013932,-10.750139206
-71.750139322,-10.750139206
-71.250139324,-10.750139206
-70.750139326,-10.750139206
-70.250139328,-10.750139206
-69.75013933,-10.750139206
-69.250139332,-10.750139206
-68.750139334,-10.750139206
-68.250139336,-10.750139206
-67.750139338,-10.750139206
-67.25013934,-10.750139206
-66.750139342,-10.750139206
-66.250139344,-10.750139206
-65.750139346,-10.750139206
-65.250139348,-10.750139206
-64.75013935,-10.750139206
-64.250139352,-10.750139206
-63.750139354,-10.750139206
-63.250139356,-10.750139206
-62.750139358,-10.750139206
-62.25013936,-10.750139206
-61.750139362,-10.750139206
-61.250139364,-10.750139206
-60.750139366,-10.750139206
-60.250139368,-10.750139206
-59.75013937,-10.750139206
-59.250139372,-10.750139206
-58.750139374,-10.750139206
-58.250139376,-10.750139206
-57.750139378,-10.750139206
-57.25013938,-10.750139206
-56.750139382,-10.750139206
-56.250139384,-10.750139206
-55.750139386,-10.750139206
-55.250139388,-10.750139206
-54.75013939,-10.750139206
